,mean,slp,chg,pvalue
01-01,109.29,0.737,30.947,0.339
01-02,109.375,0.75,31.5,0.302
01-03,108.839,0.744,31.266,0.302
01-04,108.894,0.753,31.624,0.285
01-05,108.646,0.792,33.25,0.253
01-06,107.124,0.788,33.105,0.253
01-07,107.07,0.78,32.76,0.237
01-08,105.86,0.763,32.053,0.253
01-09,105.856,0.747,31.376,0.268
01-10,105.321,0.742,31.15,0.285
01-11,105.175,0.75,31.5,0.268
01-12,105.038,0.775,32.55,0.285
01-13,104.756,0.763,32.025,0.253
01-14,104.195,0.768,32.274,0.237
01-15,103.597,0.753,31.64,0.209
01-16,103.075,0.75,31.5,0.223
01-17,103.2,0.777,32.63,0.223
01-18,102.954,0.755,31.691,0.223
01-19,102.85,0.8,33.6,0.223
01-20,102.2,0.8,33.6,0.237
01-21,101.807,0.786,33.0,0.223
01-22,101.472,0.773,32.455,0.196
01-23,100.971,0.757,31.8,0.171
01-24,101.032,0.812,34.125,0.196
01-25,100.628,0.804,33.775,0.183
01-26,99.946,0.745,31.309,0.196
01-27,99.907,0.786,33.0,0.171
01-28,99.743,0.807,33.88,0.171
01-29,99.4,0.792,33.276,0.149
01-30,99.2,0.8,33.6,0.149
01-31,98.85,0.7,29.4,0.149
02-01,98.459,0.709,29.782,0.159
02-02,98.475,0.75,31.5,0.171
02-03,98.428,0.727,30.545,0.159
02-04,98.462,0.725,30.45,0.138
02-05,98.252,0.762,32.0,0.171
02-06,97.7,0.769,32.308,0.159
02-07,97.317,0.757,31.774,0.171
02-08,97.15,0.769,32.308,0.129
02-09,96.988,0.79,33.2,0.129
02-10,96.537,0.783,32.87,0.138
02-11,96.365,0.787,33.052,0.149
02-12,96.45,0.8,33.6,0.149
02-13,96.55,0.8,33.6,0.119
02-14,96.544,0.791,33.235,0.129
02-15,96.608,0.817,34.3,0.138
02-16,96.617,0.833,35.0,0.119
02-17,96.675,0.85,35.7,0.138
02-18,96.52,0.872,36.633,0.129
02-19,96.043,0.814,34.2,0.138
02-20,95.893,0.837,35.175,0.149
02-21,95.762,0.825,34.649,0.149
02-22,95.898,0.83,34.878,0.159
02-23,95.616,0.856,35.963,0.159
02-24,95.358,0.817,34.3,0.171
02-25,95.911,0.856,35.934,0.171
02-26,95.508,0.817,34.3,0.183
02-27,95.208,0.817,34.3,0.171
02-28,94.7,0.8,33.6,0.171
03-01,94.783,0.867,36.4,0.138
03-02,94.525,0.85,35.7,0.171
03-03,94.764,0.871,36.6,0.183
03-04,94.17,0.88,36.96,0.138
03-05,93.682,0.812,34.125,0.159
03-06,93.955,0.832,34.926,0.171
03-07,93.818,0.811,34.042,0.183
03-08,93.771,0.826,34.706,0.209
03-09,93.222,0.811,34.067,0.196
03-10,93.542,0.853,35.81,0.196
03-11,93.417,0.833,35.0,0.183
03-12,93.117,0.833,35.0,0.171
03-13,93.106,0.863,36.225,0.159
03-14,92.725,0.85,35.7,0.171
03-15,92.717,0.857,35.974,0.159
03-16,92.614,0.856,35.952,0.183
03-17,92.106,0.878,36.867,0.129
03-18,92.287,0.883,37.07,0.138
03-19,91.808,0.878,36.887,0.129
03-20,91.881,0.874,36.705,0.129
03-21,91.525,0.85,35.7,0.138
03-22,91.525,0.85,35.7,0.149
03-23,90.925,0.85,35.7,0.159
03-24,90.9,0.846,35.538,0.159
03-25,91.273,0.865,36.33,0.159
03-26,91.242,0.845,35.49,0.183
03-27,90.612,0.825,34.65,0.196
03-28,90.504,0.839,35.243,0.159
03-29,90.29,0.806,33.863,0.183
03-30,90.122,0.819,34.388,0.183
03-31,89.632,0.812,34.125,0.209
04-01,89.626,0.796,33.444,0.209
04-02,89.7,0.8,33.6,0.223
04-03,89.34,0.806,33.863,0.237
04-04,88.45,0.738,31.016,0.253
04-05,88.911,0.756,31.734,0.268
04-06,88.748,0.761,31.967,0.253
04-07,88.357,0.732,30.736,0.237
04-08,87.57,0.665,27.917,0.237
04-09,87.5,0.7,29.4,0.237
04-10,86.367,0.657,27.574,0.339
04-11,85.776,0.581,24.4,0.32
04-12,84.918,0.488,20.475,0.442
04-13,84.575,0.45,18.9,0.464
04-14,84.562,0.425,17.849,0.464
04-15,84.544,0.453,19.024,0.399
04-16,84.452,0.454,19.075,0.378
04-17,84.643,0.414,17.4,0.488
04-18,84.0,0.385,16.154,0.488
04-19,83.671,0.357,15.0,0.464
04-20,83.775,0.35,14.7,0.464
04-21,83.514,0.356,14.952,0.464
04-22,82.787,0.313,13.16,0.488
04-23,81.988,0.275,11.551,0.511
04-24,81.384,0.236,9.912,0.536
04-25,80.75,0.2,8.4,0.511
04-26,81.111,0.156,6.534,0.536
04-27,79.8,0.154,6.462,0.613
04-28,80.7,0.154,6.462,0.586
04-29,82.5,0.2,8.4,0.488
04-30,82.1,0.1,4.2,0.42
05-01,81.375,0.05,2.1,0.561
05-02,80.667,0.033,1.4,0.586
05-03,80.65,0.092,3.876,0.666
05-04,80.111,0.056,2.334,0.666
05-05,80.0,0.0,0.0,0.925
05-06,80.521,-0.043,-1.8,0.955
05-07,81.276,-0.042,-1.769,0.985
05-08,81.275,-0.112,-4.684,0.985
05-09,82.024,-0.112,-4.695,0.955
05-10,81.66,-0.16,-6.72,0.866
05-11,81.71,-0.16,-6.72,0.866
05-12,81.6,-0.2,-8.4,0.778
05-13,81.99,-0.24,-10.08,0.807
05-14,82.625,-0.35,-14.7,0.75
05-15,84.3,-0.4,-16.8,0.694
05-16,84.9,-0.346,-14.538,0.722
