,mean,slp,chg,pvalue
01-01,160.928,-0.102,-4.295,0.701
01-02,154.654,0.134,5.622,0.552
01-03,155.561,-0.089,-3.742,0.789
01-04,153.848,-0.102,-4.263,0.935
01-05,155.615,-0.035,-1.478,0.991
01-06,150.032,0.042,1.775,0.916
01-07,153.09,0.27,11.336,0.916
01-08,153.524,0.133,5.599,0.991
01-09,147.228,0.068,2.875,0.843
01-10,144.185,-0.145,-6.092,0.88
01-11,134.314,0.174,7.317,0.898
01-12,137.302,0.042,1.759,0.861
01-13,133.51,-0.071,-2.963,0.972
01-14,135.62,-0.219,-9.219,0.735
01-15,142.164,-0.186,-7.824,0.568
01-16,132.748,-0.263,-11.027,0.552
01-17,140.234,-0.416,-17.47,0.382
01-18,141.377,-0.403,-16.906,0.435
01-19,140.818,-0.401,-16.853,0.357
01-20,135.454,-0.105,-4.427,0.735
01-21,141.13,-0.37,-15.548,0.492
01-22,140.752,-0.178,-7.476,0.666
01-23,135.71,0.15,6.316,0.843
01-24,138.817,0.147,6.157,0.972
01-25,141.394,-0.107,-4.473,0.735
01-26,139.482,-0.038,-1.604,0.843
01-27,135.096,0.106,4.44,0.789
01-28,131.464,-0.136,-5.712,0.683
01-29,131.298,-0.302,-12.692,0.616
01-30,131.268,-0.333,-13.979,0.449
01-31,134.431,-0.559,-23.474,0.435
02-01,131.749,-0.131,-5.516,0.666
02-02,130.304,-0.156,-6.56,0.568
02-03,128.619,-0.141,-5.933,0.6
02-04,128.594,-0.166,-6.96,0.537
02-05,130.934,-0.096,-4.022,0.683
02-06,130.336,-0.124,-5.195,0.735
02-07,129.088,-0.242,-10.179,0.666
02-08,126.52,-0.261,-10.951,0.633
02-09,126.009,-0.211,-8.872,0.616
02-10,124.236,-0.284,-11.913,0.65
02-11,129.918,-0.261,-10.971,0.6
02-12,131.598,-0.282,-11.83,0.552
02-13,136.766,-0.203,-8.529,0.492
02-14,138.563,-0.106,-4.465,0.6
02-15,138.364,-0.306,-12.861,0.522
02-16,128.33,-0.151,-6.321,0.584
02-17,130.046,-0.414,-17.399,0.449
02-18,130.106,-0.644,-27.048,0.37
02-19,133.861,-0.559,-23.486,0.492
02-20,131.104,-0.496,-20.851,0.522
02-21,137.556,-0.264,-11.088,0.584
02-22,138.158,-0.512,-21.512,0.421
02-23,136.675,-0.295,-12.39,0.507
02-24,136.238,-0.172,-7.233,0.522
02-25,134.664,-0.326,-13.675,0.537
02-26,133.074,-0.506,-21.248,0.449
02-27,133.802,-0.337,-14.173,0.435
02-28,131.794,-0.367,-15.397,0.552
03-01,131.608,-0.552,-23.167,0.492
03-02,132.148,-0.582,-24.433,0.537
03-03,130.868,-0.442,-18.547,0.552
03-04,129.81,-0.371,-15.565,0.65
03-05,130.24,-0.22,-9.226,0.65
03-06,134.366,-0.344,-14.442,0.522
03-07,137.194,-0.346,-14.553,0.449
03-08,135.788,-0.622,-26.124,0.334
03-09,137.206,-0.614,-25.798,0.408
03-10,137.628,-0.473,-19.863,0.449
03-11,141.718,-0.352,-14.78,0.568
03-12,148.362,-0.208,-8.727,0.666
03-13,164.234,-0.186,-7.814,0.633
03-14,175.815,0.075,3.146,0.825
03-15,181.37,0.25,10.521,0.954
03-16,184.998,0.197,8.293,0.898
03-17,195.81,0.259,10.895,0.991
