,mean,slp,chg,pvalue
01-01,0.76,0.014,0.588,0.112
01-02,0.73,0.01,0.434,0.163
01-03,0.76,0.01,0.42,0.229
01-04,0.69,0.014,0.584,0.075
01-05,0.65,0.008,0.315,0.42
01-06,0.63,0.007,0.298,0.374
01-07,0.68,0.007,0.294,0.391
01-08,0.65,0.004,0.158,0.608
01-09,0.59,0.002,0.106,0.651
01-10,0.71,0.002,0.1,0.742
01-11,0.76,0.0,0.0,0.957
01-12,0.87,0.016,0.668,0.092
01-13,0.79,0.008,0.35,0.136
01-14,0.7,0.006,0.262,0.558
01-15,0.72,0.005,0.19,0.308
01-16,0.71,0.008,0.334,0.05
01-17,0.79,0.008,0.35,
01-18,0.74,0.012,0.504,0.132
01-19,0.79,0.006,0.232,0.374
01-20,0.79,0.005,0.192,0.565
01-21,0.68,-0.001,-0.05,0.875
01-22,0.65,-0.002,-0.104,0.623
01-23,0.74,-0.004,-0.176,0.698
01-24,0.82,-0.004,-0.186,0.586
01-25,0.82,-0.002,-0.084,0.867
01-26,0.68,-0.002,-0.104,0.698
01-27,0.62,-0.001,-0.022,0.875
01-28,0.55,0.0,0.0,0.967
01-29,0.54,0.001,0.04,0.785
01-30,0.57,-0.002,-0.076,0.734
01-31,0.61,-0.003,-0.14,0.458
02-01,0.63,-0.004,-0.16,
02-02,0.79,-0.003,-0.118,0.706
02-03,0.77,-0.001,-0.052,0.935
02-04,0.7,0.0,0.0,1.0
02-05,0.68,0.003,0.124,0.63
02-06,0.65,0.006,0.252,0.31
02-07,0.83,0.014,0.57,0.024
02-08,0.79,0.016,0.66,0.015
02-09,0.79,0.01,0.42,0.056
02-10,0.71,0.008,0.342,0.101
02-11,0.71,0.007,0.308,0.23
02-12,0.76,0.005,0.224,0.445
02-13,0.73,0.007,0.304,0.276
02-14,0.71,0.014,0.595,0.008
02-15,0.74,0.009,0.362,0.076
02-16,0.99,0.014,0.59,0.291
02-17,0.8,0.016,0.69,0.243
02-18,0.76,0.011,0.455,0.073
02-19,1.02,0.006,0.268,0.311
02-20,1.08,-0.006,-0.256,0.579
02-21,1.02,-0.01,-0.42,0.316
02-22,1.08,-0.009,-0.396,
02-23,1.16,-0.017,-0.7,0.001
02-24,1.22,-0.018,-0.75,0.014
02-25,1.1,0.003,0.132,0.674
02-26,1.06,0.004,0.188,0.522
02-27,1.13,0.017,0.728,0.213
02-28,0.93,0.006,0.25,0.392
03-01,0.82,0.002,0.084,0.801
03-02,0.85,0.011,0.46,0.129
03-03,0.93,0.01,0.42,0.276
03-04,1.02,0.009,0.385,0.341
03-05,0.85,0.002,0.068,0.802
03-06,0.96,-0.004,-0.186,0.615
03-07,1.3,-0.007,-0.3,0.368
03-08,1.22,-0.005,-0.21,0.63
03-09,1.33,-0.002,-0.105,0.851
03-10,1.26,0.005,0.2,0.047
03-11,1.19,0.0,0.0,1.0
03-12,1.27,0.008,0.342,0.565
03-13,1.2,0.001,0.032,0.944
03-14,1.19,-0.004,-0.158,0.629
03-15,1.12,-0.004,-0.168,0.714
03-16,1.04,0.0,0.0,0.95
03-17,0.92,-0.004,-0.16,0.722
03-18,1.1,-0.009,-0.382,0.37
03-19,1.28,0.008,0.326,0.601
03-20,1.28,0.011,0.48,0.473
03-21,1.34,0.005,0.216,0.738
03-22,1.33,0.011,0.466,0.439
03-23,1.18,0.021,0.878,0.112
03-24,1.16,0.018,0.77,0.184
03-25,1.17,0.011,0.46,0.385
03-26,1.25,0.002,0.088,0.608
03-27,1.07,0.003,0.11,0.74
03-28,0.96,0.008,0.334,0.402
03-29,0.96,0.012,0.49,0.336
03-30,0.91,0.005,0.204,0.722
03-31,1.23,-0.001,-0.042,0.9
