,mean,slp,chg,pvalue
01-01,14.0,0.0,0.0,0.991
01-02,14.08,-0.02,-0.84,0.551
01-03,13.973,-0.027,-1.132,0.486
01-04,13.983,-0.017,-0.7,0.796
01-05,13.992,-0.008,-0.35,0.762
01-06,13.688,-0.013,-0.533,0.848
01-07,13.59,-0.01,-0.42,0.84
01-08,13.402,0.002,0.072,0.928
01-09,13.604,0.004,0.165,0.911
01-10,13.798,-0.002,-0.065,0.893
01-11,13.6,0.0,0.0,1.0
01-12,13.214,0.014,0.58,0.5
01-13,13.024,0.024,1.01,0.362
01-14,12.837,0.037,1.565,0.121
01-15,12.439,0.039,1.647,0.177
01-16,12.334,0.034,1.418,0.204
01-17,12.035,0.035,1.482,0.296
01-18,12.453,0.053,2.222,0.174
01-19,12.248,0.049,2.045,0.233
01-20,12.436,0.036,1.516,0.281
01-21,12.24,0.04,1.68,0.351
01-22,12.052,0.053,2.207,0.167
01-23,12.05,0.05,2.1,0.15
01-24,12.062,0.062,2.596,0.074
01-25,12.162,0.063,2.639,0.069
01-26,12.067,0.067,2.828,0.062
01-27,11.962,0.063,2.633,0.086
01-28,11.651,0.051,2.13,0.078
01-29,11.761,0.061,2.548,0.036
01-30,11.764,0.063,2.649,0.047
01-31,11.862,0.062,2.612,0.026
02-01,12.05,0.05,2.1,0.041
02-02,12.055,0.055,2.314,0.068
02-03,11.954,0.055,2.297,0.089
02-04,11.848,0.048,2.026,0.092
02-05,11.843,0.042,1.775,0.121
02-06,11.55,0.05,2.1,0.057
02-07,11.356,0.057,2.381,0.036
02-08,11.26,0.06,2.52,0.029
02-09,10.963,0.063,2.66,0.021
02-10,10.873,0.073,3.08,0.013
02-11,10.875,0.075,3.164,0.008
02-12,10.983,0.083,3.48,0.002
02-13,10.982,0.082,3.423,0.004
02-14,10.978,0.078,3.281,0.003
02-15,11.066,0.066,2.755,0.006
02-16,11.066,0.066,2.753,0.005
02-17,10.955,0.055,2.306,0.01
02-18,11.054,0.053,2.243,0.009
02-19,11.044,0.044,1.861,0.022
02-20,11.033,0.033,1.4,0.079
02-21,11.022,0.022,0.917,0.333
02-22,11.008,0.009,0.373,0.694
02-23,10.9,0.0,0.0,0.955
02-24,10.907,0.007,0.28,0.711
02-25,10.821,0.021,0.874,0.351
02-26,10.923,0.023,0.982,0.281
02-27,10.816,0.016,0.686,0.445
02-28,10.716,0.016,0.664,0.486
03-01,10.808,0.009,0.371,0.582
03-02,11.2,0.0,0.0,0.893
03-03,10.996,-0.004,-0.179,0.805
03-04,10.692,-0.008,-0.34,0.567
03-05,10.596,-0.004,-0.187,0.805
03-06,10.591,-0.009,-0.366,0.661
03-07,10.994,-0.006,-0.237,0.787
03-08,11.4,0.0,0.0,0.991
03-09,11.1,0.0,0.0,0.982
03-10,11.205,0.005,0.216,0.848
03-11,11.111,0.011,0.468,0.661
03-12,11.022,0.021,0.895,0.458
03-13,10.933,0.033,1.4,0.181
03-14,11.042,0.042,1.764,0.078
03-15,11.048,0.048,2.022,0.035
