,mean,slp,chg,pvalue
01-01,12.261,0.207,8.706,0.0
01-02,12.086,0.191,8.023,0.0
01-03,11.93,0.187,7.842,0.0
01-04,11.627,0.185,7.758,0.0
01-05,11.62,0.18,7.543,0.0
01-06,11.346,0.164,6.885,0.0
01-07,11.298,0.165,6.949,0.0
01-08,11.389,0.159,6.678,0.0
01-09,11.131,0.154,6.462,0.0
01-10,10.762,0.141,5.938,0.001
01-11,10.482,0.154,6.477,0.0
01-12,10.23,0.146,6.153,0.001
01-13,9.978,0.149,6.261,0.0
01-14,9.977,0.161,6.774,0.0
01-15,10.04,0.164,6.881,0.0
01-16,10.258,0.165,6.925,0.0
01-17,10.018,0.175,7.358,0.0
01-18,9.951,0.174,7.306,0.0
01-19,9.826,0.174,7.314,0.0
01-20,9.735,0.17,7.14,0.0
01-21,9.634,0.166,6.953,0.0
01-22,9.965,0.16,6.72,0.0
01-23,9.947,0.152,6.366,0.0
01-24,10.076,0.151,6.337,0.0
01-25,10.056,0.144,6.065,0.0
01-26,9.76,0.143,6.025,0.0
01-27,9.71,0.136,5.723,0.0
01-28,9.555,0.127,5.324,0.0
01-29,9.454,0.116,4.883,0.0
01-30,9.239,0.116,4.866,0.0
01-31,9.058,0.105,4.418,0.0
02-01,8.848,0.099,4.157,0.0
02-02,8.886,0.094,3.94,0.0
02-03,8.94,0.09,3.78,0.0
02-04,8.811,0.087,3.664,0.0
02-05,8.604,0.086,3.624,0.0
02-06,8.78,0.08,3.373,0.0
02-07,8.659,0.076,3.196,0.0
02-08,8.47,0.073,3.07,0.0
02-09,8.563,0.062,2.594,0.0
02-10,8.256,0.06,2.535,0.0
02-11,8.288,0.058,2.445,0.0
02-12,8.06,0.063,2.662,0.0
02-13,7.99,0.057,2.375,0.0
02-14,7.911,0.054,2.266,0.0
02-15,7.959,0.046,1.93,0.0
02-16,7.876,0.04,1.685,0.001
02-17,7.83,0.037,1.534,0.001
02-18,7.653,0.035,1.49,0.014
02-19,7.588,0.036,1.492,0.006
02-20,7.573,0.035,1.49,0.009
02-21,7.558,0.035,1.484,0.007
02-22,7.513,0.042,1.752,0.059
02-23,7.47,0.046,1.933,0.032
02-24,7.371,0.051,2.149,0.024
02-25,7.244,0.06,2.503,0.019
02-26,7.184,0.066,2.759,0.011
02-27,7.152,0.069,2.879,0.011
02-28,7.111,0.081,3.386,0.002
03-01,6.983,0.089,3.745,0.0
03-02,7.126,0.094,3.946,0.0
03-03,7.14,0.1,4.2,0.0
03-04,7.116,0.1,4.209,0.0
03-05,7.18,0.103,4.338,0.0
03-06,7.396,0.097,4.086,0.0
03-07,7.353,0.102,4.288,0.0
03-08,7.247,0.095,3.982,0.0
03-09,7.492,0.091,3.836,0.0
