,mean,slp,chg,pvalue
01-01,7.774,-0.029,-1.215,0.606
01-02,7.214,0.006,0.259,0.907
01-03,6.333,-0.002,-0.07,1.0
01-04,7.683,0.008,0.35,0.98
01-05,6.953,0.016,0.662,0.599
01-06,6.896,0.029,1.209,0.416
01-07,7.3,0.013,0.529,0.72
01-08,7.021,-0.032,-1.356,0.463
01-09,9.876,-0.181,-7.606,0.025
01-10,8.846,-0.054,-2.248,0.103
01-11,8.443,-0.187,-7.84,0.001
01-12,11.966,-0.059,-2.46,0.093
01-13,10.81,-0.023,-0.948,0.651
01-14,10.849,0.037,1.569,0.392
01-15,11.766,0.091,3.839,0.116
01-16,11.693,-0.052,-2.17,0.534
01-17,11.6,0.0,0.0,1.0
01-18,12.121,0.03,1.272,0.436
01-19,10.856,-0.011,-0.461,0.832
01-20,9.965,-0.009,-0.366,0.834
01-21,9.257,0.037,1.54,0.395
01-22,8.598,0.037,1.551,0.393
01-23,8.14,0.045,1.885,0.246
01-24,8.614,0.031,1.311,0.391
01-25,8.627,0.057,2.386,0.256
01-26,8.304,0.079,3.303,0.008
01-27,10.096,0.174,7.303,0.0
01-28,10.796,0.174,7.301,0.0
01-29,10.113,0.128,5.39,0.018
01-30,9.732,0.171,7.169,0.004
01-31,10.951,0.113,4.731,0.148
02-01,11.914,0.004,0.15,0.923
02-02,12.016,0.004,0.163,0.861
02-03,11.049,0.012,0.51,0.831
02-04,9.758,0.064,2.703,0.081
02-05,10.131,0.085,3.582,0.012
02-06,11.032,0.108,4.545,0.07
02-07,10.482,0.131,5.487,0.001
02-08,10.051,0.103,4.314,0.0
02-09,9.176,0.134,5.635,0.0
02-10,7.873,0.123,5.18,0.001
02-11,8.458,0.117,4.923,0.003
02-12,8.984,0.188,7.913,0.0
02-13,9.052,0.156,6.532,0.0
02-14,10.083,0.196,8.222,0.0
02-15,9.916,0.177,7.414,0.0
02-16,8.724,0.186,7.819,0.0
02-17,9.024,0.181,7.607,0.0
02-18,7.648,0.11,4.607,0.009
02-19,6.788,0.07,2.923,0.027
02-20,6.454,0.041,1.72,0.379
02-21,5.784,0.026,1.085,0.378
02-22,5.553,0.013,0.56,0.749
02-23,4.735,-0.011,-0.477,0.699
02-24,4.928,-0.098,-4.121,0.002
02-25,6.103,-0.044,-1.862,0.075
02-26,6.692,-0.105,-4.395,0.0
02-27,5.959,-0.108,-4.53,0.006
02-28,5.698,-0.111,-4.645,0.021
03-01,6.349,-0.095,-4.002,0.0
03-02,6.041,-0.055,-2.298,0.119
03-03,5.857,-0.013,-0.56,0.566
03-04,5.262,-0.037,-1.547,0.101
03-05,5.985,-0.016,-0.682,0.294
03-06,4.982,-0.005,-0.195,0.897
03-07,4.88,0.032,1.364,0.212
03-08,5.23,0.05,2.096,0.034
03-09,5.586,0.044,1.855,0.048
03-10,6.02,0.07,2.947,0.024
03-11,6.982,0.093,3.913,0.0
03-12,8.257,0.109,4.588,0.0
03-13,8.501,0.103,4.316,0.0
03-14,8.024,0.106,4.453,0.007
03-15,7.26,0.105,4.405,0.0
03-16,7.59,0.083,3.466,0.004
03-17,6.794,0.058,2.455,0.003
03-18,7.166,0.059,2.478,0.0
03-19,7.33,0.05,2.1,0.007
03-20,7.03,0.01,0.425,0.374
03-21,6.504,0.006,0.256,0.781
03-22,6.662,0.0,0.013,0.962
03-23,6.698,0.042,1.766,0.037
03-24,5.996,0.066,2.787,0.004
03-25,6.099,0.062,2.61,0.017
03-26,6.136,0.064,2.69,0.079
03-27,5.891,0.063,2.634,0.031
03-28,6.272,0.07,2.957,0.021
03-29,7.405,0.101,4.249,0.007
03-30,7.165,0.079,3.304,0.078
